CycleTime,ModTime,dt,TskMean,TskHead,TskNeck,TskChest,TskBack,TskPelvis,TskLShoulder,TskLArm,TskLHand,TskRShoulder,TskRArm,TskRHand,TskLThigh,TskLLeg,TskLFoot,TskRThigh,TskRLeg,TskRFoot,TcrHead,TcrNeck,TcrChest,TcrBack,TcrPelvis,TcrLShoulder,TcrLArm,TcrLHand,TcrRShoulder,TcrRArm,TcrRHand,TcrLThigh,TcrLLeg,TcrLFoot,TcrRThigh,TcrRLeg,TcrRFoot,WetMean,WetHead,WetNeck,WetChest,WetBack,WetPelvis,WetLShoulder,WetLArm,WetLHand,WetRShoulder,WetRArm,WetRHand,WetLThigh,WetLLeg,WetLFoot,WetRThigh,WetRLeg,WetRFoot,Wle,CO,Met,RES,THLskHead,THLskNeck,THLskChest,THLskBack,THLskPelvis,THLskLShoulder,THLskLArm,THLskLHand,THLskRShoulder,THLskRArm,THLskRHand,THLskLThigh,THLskLLeg,THLskLFoot,THLskRThigh,THLskRLeg,THLskRFoot
-,sec,sec,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g/sec,L/h,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
The counts of executing one cycle calculation,Simulation times,Time delta of the model,Mean skin temperature of the body,Skin temperature of the Head,Skin temperature of the Neck,Skin temperature of the Chest,Skin temperature of the Back,Skin temperature of the Pelvis,Skin temperature of the LShoulder,Skin temperature of the LArm,Skin temperature of the LHand,Skin temperature of the RShoulder,Skin temperature of the RArm,Skin temperature of the RHand,Skin temperature of the LThigh,Skin temperature of the LLeg,Skin temperature of the LFoot,Skin temperature of the RThigh,Skin temperature of the RLeg,Skin temperature of the RFoot,Core temperature of the Head,Core temperature of the Neck,Core temperature of the Chest,Core temperature of the Back,Core temperature of the Pelvis,Core temperature of the LShoulder,Core temperature of the LArm,Core temperature of the LHand,Core temperature of the RShoulder,Core temperature of the RArm,Core temperature of the RHand,Core temperature of the LThigh,Core temperature of the LLeg,Core temperature of the LFoot,Core temperature of the RThigh,Core temperature of the RLeg,Core temperature of the RFoot,Mean skin wettedness of the body,Local skin wettedness of the Head,Local skin wettedness of the Neck,Local skin wettedness of the Chest,Local skin wettedness of the Back,Local skin wettedness of the Pelvis,Local skin wettedness of the LShoulder,Local skin wettedness of the LArm,Local skin wettedness of the LHand,Local skin wettedness of the RShoulder,Local skin wettedness of the RArm,Local skin wettedness of the RHand,Local skin wettedness of the LThigh,Local skin wettedness of the LLeg,Local skin wettedness of the LFoot,Local skin wettedness of the RThigh,Local skin wettedness of the RLeg,Local skin wettedness of the RFoot,Weight loss rate by the evaporation and respiration of the whole body,Cardiac output (the sum of the whole blood flow),Total heat production of the whole body,Heat loss by the respiration,Heat loss from the skin of the Head,Heat loss from the skin of the Neck,Heat loss from the skin of the Chest,Heat loss from the skin of the Back,Heat loss from the skin of the Pelvis,Heat loss from the skin of the LShoulder,Heat loss from the skin of the LArm,Heat loss from the skin of the LHand,Heat loss from the skin of the RShoulder,Heat loss from the skin of the RArm,Heat loss from the skin of the RHand,Heat loss from the skin of the LThigh,Heat loss from the skin of the LLeg,Heat loss from the skin of the LFoot,Heat loss from the skin of the RThigh,Heat loss from the skin of the RLeg,Heat loss from the skin of the RFoot
40,0:40:00,60,11.679545085752824,26.621244575621525,22.192108113386457,12.325663042870408,7.759673416006167,27.777514595183813,10.355569002067645,9.211967144923545,0.7209627182384946,10.35556900206762,9.211967144923483,0.7209627182384778,8.886701763116038,7.79293380159418,0.16983137985692598,8.886701763116047,7.79293380159408,0.16983137985691127,36.24784433698816,36.17873303475761,35.89648524826542,36.323399962992596,36.51503795749971,29.46293338518612,27.09273119661086,5.67864101074394,29.462933385186123,27.09273119661079,5.678641010743922,31.1739293454566,29.96072520573701,3.695829687706282,31.173929345456603,29.960725205736875,3.695829687706264,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.025044880086322902,607.3660241305487,505.02828148562344,95.07028935707876,47.58056319302059,11.482835311803155,43.89494501081394,48.52443940760868,86.90701793440114,30.074488034895776,18.599175060260297,12.199456596234956,30.074488034895754,18.59917506026027,12.199456596234949,58.186525525250175,31.250747369635377,14.257745529814756,58.18652552525021,31.250747369635285,14.257745529814745
41,0:41:00,60,11.60962071243858,26.643609254514065,22.189630027085286,12.303596863143355,7.745686367148047,27.76565572447311,10.295710282469615,9.116050326061316,0.5254149083682437,10.295710282469594,9.116050326061265,0.5254149083682278,8.816678604929717,7.703345191233033,-0.11411477739064735,8.816678604929722,7.703345191232933,-0.11411477739066252,36.2418928190791,36.17641359999704,35.89099539205233,36.31984197653089,36.5056580450627,29.38606486211935,26.96470154999609,5.47129444158663,29.386064862119365,26.964701549996015,5.471294441586615,31.07716810552681,29.82823920125748,3.3944942815043317,31.07716810552682,29.828239201257354,3.3944942815043144,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.025210536197654957,611.0143888834566,509.27257693947894,95.86926718011868,47.60256392912865,11.482227666805885,43.86764292281846,48.50245261349889,86.88569228893958,30.024313890670136,18.54867161456157,12.110886867412082,30.024313890670108,18.54867161456154,12.110886867412075,58.07084900874161,31.16991748196952,14.10763626735418,58.07084900874163,31.169917481969428,14.10763626735417
42,0:42:00,60,11.54255626830236,26.66460055628322,22.187210664714016,12.28376226566444,7.733315306985279,27.754725858577856,10.238453094707898,9.023221231303314,0.3410119043669707,10.238453094707891,9.023221231303262,0.3410119043669563,8.748634841623021,7.6154782258989195,-0.38538556343982355,8.748634841623025,7.6154782258988245,-0.38538556343983815,36.23610245194085,36.174118636658264,35.885696948932136,36.31638464452167,36.49658064716911,29.312581089567022,26.84088521643547,5.275854957072982,29.312581089567033,26.840885216435396,5.275854957072968,30.98277185944474,29.697903804598617,3.106709694282828,30.982771859444743,29.697903804598493,3.1067096942828107,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.02537122876461038,614.5484027658954,513.3838147308655,96.64319723665554,47.62318613021234,11.481635165697007,43.843139151026634,48.48304515494396,86.86607059442788,29.976318396777867,18.499793360381155,12.027375594723242,29.976318396777845,18.499793360381123,12.027375594723237,57.958528489581056,31.09069382192266,13.964247426915774,57.958528489581056,31.09069382192257,13.964247426915769
43,0:43:00,60,11.478197395630941,26.684329679286265,22.1848459100087,12.26590541562092,7.722349884799356,27.74463482117996,10.183694818488332,8.933400871694438,0.16715165745423333,10.183694818488325,8.933400871694383,0.16715165745422,8.682479308464229,7.529262684166174,-0.6445036487518873,8.682479308464234,7.529262684166085,-0.6445036487519022,36.23046679499297,36.17184699414652,35.880576327168704,36.3130200619338,36.48779450541619,29.242349902401983,26.72117389144164,5.0916747079042946,29.242349902401997,26.721173891441563,5.09167470790428,30.89069223823767,29.569699456585013,2.8319109187948315,30.890692238237676,29.569699456584885,2.831910918794814,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.025527141408255672,617.9727155007513,517.3674074478572,97.39309843262635,47.64254366724569,11.481056710087001,43.821114347886116,48.46588044555862,86.84798691503195,29.930414967933928,18.45249815980598,11.948646946961688,29.93041496793392,18.452498159805955,11.948646946961679,57.84939683710084,31.013003253687657,13.827298701396783,57.84939683710084,31.013003253687575,13.827298701396774
44,0:44:00,60,11.416402097009835,26.702896936305812,22.18253213896086,12.249802007265753,7.712607559891367,27.73530141594253,10.131336777233262,8.84651173662479,0.0032634002337567484,10.131336777233257,8.846511736624727,0.00326340023374387,8.61813102463754,7.444637977126076,-0.8919724498933361,8.61813102463755,7.444637977125991,-0.8919724498933504,36.22497950187843,36.16959798693235,35.87562123829877,36.30974126327577,36.479288524458894,29.175243361182712,26.605460354002663,4.918140176755989,29.175243361182726,26.605460354002577,4.918140176755974,30.800880984976054,29.443605671672895,2.569554555827032,30.80088098497606,29.443605671672767,2.5695545558270165,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.025678458791832552,621.2919129081861,521.2286928748252,98.11997559236136,47.66073877284157,11.480491315464985,43.80128638541253,48.45066644753655,86.83129184579124,29.88652051628867,18.406744798292536,11.874439720708674,29.88652051628866,18.406744798292507,11.874439720708667,57.74330662998152,30.9367830360112,13.69652042336854,57.74330662998153,30.936783036011132,13.696520423368531
45,0:45:00,60,11.357039358115271,26.720393143597796,22.180266211531862,12.235253812729075,7.703929920460834,27.726652548169213,10.081283994307244,8.762477671103495,-0.1511937971152202,10.081283994307235,8.762477671103431,-0.15119379711523265,8.55551751903908,7.361551449877126,-1.128276553779838,8.555517519039093,7.361551449877043,-1.1282765537798525,36.21963446523455,36.16737132181527,35.87082063691802,36.30654218128453,36.47105183886203,29.11113773246861,26.493638632251397,4.7546704675516205,29.111137732468627,26.49363863225132,4.754670467551605,30.713290088400875,29.319601180746464,2.319118187099609,30.713290088400875,29.319601180746332,2.319118187099594,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.0258253624012357,624.5104403860491,524.9728450547994,98.8248027162998,47.67786369085686,11.479938115052624,43.783405987784434,48.43714975687379,86.81585087978162,29.84455519506207,18.362492883590093,11.804506633414128,29.84455519506207,18.36249288359006,11.804506633414126,57.64012688631095,30.861978991478203,13.571653304543766,57.640126886310966,30.86197899147813,13.571653304543759
46,0:46:00,60,11.299987951241086,26.736900716277827,22.178045445083132,12.22208563921184,7.696179493942114,27.718622435066816,10.033444996190049,8.6812237991734,-0.2967324451539428,10.033444996190042,8.681223799173342,-0.2967324451539559,8.494573447678132,7.2799569817409155,-1.3538821946830113,8.49457344767814,7.279956981740834,-1.3538821946830248,36.21442590875316,36.16516702076755,35.86616464233987,36.30341758168805,36.46307386842822,29.049913442624096,26.385604135196843,4.600715644377699,29.049913442624117,26.385604135196765,4.600715644377684,30.62787189117128,29.19766405174357,2.0800997139137674,30.627871891171278,29.19766405174344,2.0800997139137523,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.025968027567895163,627.6325505837237,528.6048134832797,99.50851153437955,47.69400194917295,11.479396357816837,43.76725288498878,48.42511048370997,86.80154294720691,29.804442196091294,18.31970277898238,11.738613634772975,29.80444219609129,18.319702778982347,11.738613634772967,57.53974036420767,30.788543997857047,13.452448150479611,57.53974036420769,30.788543997856973,13.452448150479603
47,0:47:00,60,11.245135393992973,26.752494556601814,22.175867575504093,12.210142644622827,7.689236981450732,27.711151893313257,9.987731648729168,8.602676478696129,-0.4338380206641575,9.987731648729167,8.602676478696065,-0.43383802066417015,8.435239451550538,7.199813832852584,-1.5692377704832416,8.435239451550547,7.199813832852505,-1.5692377704832545,36.20934843758173,36.162985346678354,35.861644447931255,36.30036298376612,36.45534436181875,28.99145501135604,26.28125375684957,4.455755128723517,28.991455011356074,26.281253756849498,4.455755128723504,30.5445791769718,29.077771791777916,1.852016677332764,30.544579176971794,29.077771791777792,1.8520166773327493,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.02610662153966569,630.6622714534263,532.1292859957525,100.17198451970663,47.709229363120095,11.478865402111474,43.75263242306487,48.414357817594436,86.78825910252047,29.76610758565687,18.278335560321967,11.676539238126935,29.766107585656865,18.27833556032193,11.676539238126928,57.44204133283786,30.71643674500017,13.338665556311948,57.442041332837874,30.716436745000088,13.33866555631194
48,0:48:00,60,11.192377041546534,26.76724279705538,22.173730711268853,12.199287968124406,7.682998858656053,27.704187694865034,9.944059016676684,8.526763277026294,-0.5629703126134776,9.944059016676677,8.526763277026234,-0.5629703126134896,8.377461212827477,7.121085693951467,-1.7747743855127163,8.377461212827484,7.1210856939513905,-1.7747743855127283,36.20439705726616,36.16082673629088,35.85725222360624,36.297374574417084,36.447853429013044,28.935650970342994,26.18048595824533,4.319296161181487,28.935650970343023,26.180485958245274,4.319296161181474,30.46336524018119,28.95990143393977,1.6344055726845281,30.46336524018118,28.959901433939656,1.6344055726845133,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.02624130239475211,633.6033906214519,535.5506706303325,100.8160514742434,47.72361484905521,11.4783447063784,43.73937257480309,48.404726183479404,86.77590134061613,29.729480167391905,18.238352989290593,11.618073873862414,29.729480167391905,18.23835298929057,11.61807387386241,57.346933731234834,30.645620710699955,13.230075589525523,57.34693373123485,30.645620710699887,13.230075589525514
49,0:49:00,60,11.14161529408771,26.78120744105604,22.171633284651644,12.189400637632565,7.677375293611888,27.697681983611762,9.902345239686452,8.453412960240975,-0.6845647230611522,9.902345239686449,8.453412960240914,-0.6845647230611633,8.321188674615364,7.043739903775016,-1.970906408834728,8.321188674615366,7.043739903774942,-1.9709064088347403,36.19956717010552,36.1586917424521,35.85298101620811,36.29444912151617,36.4405915636084,28.88239377139703,26.08320083198994,4.190872331413003,28.88239377139705,26.08320083198989,4.190872331412992,30.38418394127474,28.84402961149086,1.4268211682801772,30.38418394127473,28.844029611490747,1.4268211682801626,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.026372218603360878,636.459452200301,538.8730919545154,101.44148883732933,47.73722110496518,11.477833818158635,43.72732130201985,48.396071907839264,86.76438152687204,29.69449136435987,18.1997174975166,11.56301926663959,29.694491364359862,18.199717497516563,11.563019266639584,57.25432964685572,30.576063317082554,13.12645746541095,57.25432964685574,30.57606331708249,13.126457465410942
50,0:50:00,60,11.092758903712392,26.794444929818496,22.169574003289693,12.18037372115669,7.6722883390555054,27.6915917467308,9.862511420082706,8.382555490867318,-0.7990335187960389,9.86251142008271,8.38255549086726,-0.7990335187960489,8.266375395656892,6.967746804710199,-2.1580320386050076,8.266375395656892,6.967746804710124,-2.1580320386050205,36.194854556273945,36.156580986308,35.84882465157074,36.2915838906485,36.43354965620837,28.83157968772372,25.989300153092334,4.070042178187118,28.831579687723742,25.98930015309229,4.070042178187108,30.306989750630677,28.730132621735407,1.2288358356388518,30.30698975063068,28.7301326217353,1.2288358356388374,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.026499509063124187,639.2337625842829,542.1003978354731,102.04902096017182,47.750105197402334,11.477332362424972,43.716344226845116,48.3882703258538,86.75362042864089,29.661075114779855,18.16239217779235,11.511187837933154,29.66107511477985,18.162392177792313,11.511187837933148,57.16414805779826,30.507735235874982,13.027599220175933,57.16414805779826,30.50773523587491,13.027599220175926
51,0:51:00,60,11.04572236728407,26.807006653706985,22.167551804323203,12.172112693051167,7.667670362615616,27.685878335520844,9.824481519221932,8.314122030674325,-0.9067670308539719,9.824481519221935,8.314122030674266,-0.9067670308539801,8.212978016382031,6.893079212510075,-2.3365338650159195,8.212978016382037,6.893079212510003,-2.3365338650159324,36.19025534555381,36.15449511912005,35.84477764108529,36.28877656787531,36.42671900024083,28.78310871105711,25.8986874190714,3.956387859676886,28.78310871105713,25.898687419071365,3.9563878596768762,30.231737782955417,28.6181864814584,1.0400388962877956,30.231737782955413,28.618186481458295,1.0400388962877813,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.026623303461167574,641.9294023074013,545.2361732569553,102.63932270684265,47.76231908095383,11.476840029998325,43.70632257492604,48.381213270381515,86.74354683787203,29.62916777759815,18.12634077980012,11.462402134907476,29.629167777598155,18.126340779800092,11.462402134907473,57.07631379248499,30.440609816449804,12.933297385837692,57.07631379248499,30.440609816449733,12.933297385837685
52,0:52:00,60,11.000425393627383,26.818939419361186,22.165565812524946,12.164533989867678,7.6634626834151796,27.680507031185815,9.78818226032024,8.248044946233303,-1.00813480031782,9.788182260320243,8.248044946233254,-1.0081348003178288,8.160955816867446,6.819711980129837,-2.5067794260761005,8.160955816867451,6.819711980129768,-2.506779426076113,36.185765984136594,36.15243479281773,35.84083509470257,36.28602519005811,36.42009129153333,28.736884446767203,25.811267881641964,3.8495138929479435,28.73688444676721,25.81126788164192,3.8495138929479347,30.158383824139225,28.508166975477742,0.8600359883960078,30.15838382413923,28.508166975477636,0.8600359883959936,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.026743722843821698,644.5492416071065,548.2837584427031,103.21302286596459,47.77391006704199,11.4763565665809,43.69715135817078,48.37480689175664,86.73409677611134,29.598708045321864,18.091527708584863,11.416494286169328,29.598708045321864,18.091527708584834,11.416494286169323,56.990756668763744,30.374662615140508,12.843356670149882,56.99075666876375,30.37466261514044,12.843356670149875
53,0:53:00,60,10.956792435037519,26.83028587926736,22.16361530317879,12.157563733621847,7.659614387854807,27.67544665156565,9.753543036334847,8.18425781573629,-1.1034866698938937,9.753543036334856,8.184257815736252,-1.1034866698939017,8.110270350678597,6.747621639234417,-2.6691217520338486,8.110270350678606,6.747621639234351,-2.6691217520338606,36.18138319974389,36.1504006381233,35.83699264153318,36.28332808340486,36.41365862288933,28.692814008474286,25.726948571716303,3.749045960662346,28.6928140084743,25.72694857171626,3.749045960662337,30.08688435200715,28.40004969956086,0.6884484550846183,30.08688435200716,28.40004969956075,0.6884484550846041,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.02686088030165856,647.0959578739516,551.2462691701743,103.77070797471856,47.78492125238208,11.47588176274373,43.68873776872845,48.36896976450319,86.72521277429009,29.569636862376843,18.057918024594823,11.373305484491576,29.569636862376843,18.057918024594795,11.37330548449157,56.90741078107512,30.309871008100963,12.757589643990189,56.90741078107513,30.309871008100902,12.757589643990183
54,0:54:00,60,10.914752274461085,26.8410849275965,22.16169966997281,12.151136602990757,7.656081301036052,27.67066919521916,9.720495821968118,8.122695436093235,-1.1931538216543058,9.720495821968125,8.122695436093197,-1.1931538216543136,8.060885141379952,6.676786105810369,-2.8238998955684798,8.060885141379963,6.6767861058103035,-2.823899895568491,36.17710396732199,36.148393248998815,35.833246358583224,36.28068381028213,36.40741347478585,28.650807913253185,25.64563831899845,3.6546297824005682,28.65080791325319,25.645638318998405,3.65462978240056,30.01719655213678,28.29381009870677,0.5249127551973376,30.01719655213681,28.293810098706658,0.5249127551973235,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.026974881701257565,649.5720536442938,554.1266177132154,104.31292626124824,47.79539191318137,11.47541544505009,43.680999759414824,48.363631243070024,86.71684322060185,29.54189734782994,18.025477444512056,11.33268549621172,29.541897347829945,18.025477444512042,11.332685496211715,56.826213909853,30.2462138730947,12.675816437901599,56.82621390985302,30.246213873094646,12.675816437901595
55,0:55:00,60,10.87423766088969,26.851372064517296,22.159818397822402,12.145194835300321,7.652825093430508,27.666149519592224,9.688975089175953,8.063293829682049,-1.2774497620336325,9.688975089175957,8.063293829682006,-1.277449762033641,8.012765430812282,6.607184438687139,-2.9714394459407267,8.012765430812292,6.607184438687075,-2.9714394459407387,36.172925476769024,36.1464131722034,35.82959270768647,36.27809112391769,36.40134870316937,28.610779978159748,25.567247767089814,3.565930047623037,28.610779978159755,25.567247767089775,3.565930047623029,29.94927832967345,28.18942350158798,0.36907989655728013,29.949278329673483,28.189423501587875,0.36907989655726636,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.027085826415176168,651.9798741963409,556.9275333211735,104.84019149980085,47.80535786854613,11.474957468378186,43.67386478882813,48.35873003382226,86.70894177045582,29.51543472170296,17.99417234236657,11.294492196692632,29.515434721702974,17.99417234236655,11.294492196692628,56.74710703186089,30.183671328162593,12.597864448863042,56.74710703186091,30.183671328162532,12.597864448863037
56,0:56:00,60,10.835184986532512,26.861179730396127,22.157971040307796,12.139687344197032,7.649812505103303,27.661865050278006,9.658917725763603,8.005990250355804,-1.3566712556833713,9.658917725763612,8.00599025035576,-1.3566712556833789,7.965877970140346,6.538796641726787,-3.1120530261239514,7.9658779701403555,6.538796641726724,-3.112053026123963,36.16884510354422,36.14446090085872,35.826028480350004,36.275548930358354,36.39545752518048,28.57264721854939,25.491689384754075,3.4826294070975887,28.57264721854938,25.491689384754043,3.48262940709758,29.88308831787651,28.086865151778486,0.220614891225916,29.883088317876535,28.086865151778373,0.2206148912259025,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.027193808017851814,654.3216241357189,559.6515815208862,105.35298664427769,47.814851815082676,11.474507709422863,43.667268712027514,48.35421295491458,86.70146681305079,29.490196234359342,17.96396975060847,11.258591130992345,29.490196234359342,17.963969750608452,11.258591130992341,56.67003391389966,30.122224517226915,12.523568057868982,56.67003391389968,30.122224517226854,12.523568057868976
57,0:57:00,60,10.797534000220724,26.87053761101325,22.15615720127467,12.134568939672809,7.647014672127345,27.65779551861314,9.630262956777337,7.950723188459071,-1.4310992101420186,9.630262956777347,7.9507231884590315,-1.4310992101420243,7.920190846242457,6.471603502051175,-3.2460407725585076,7.92019084624247,6.471603502051111,-3.2460407725585196,36.16486038256112,36.142536871066696,35.82255075000083,36.27305625690965,36.38973350349531,28.536329748465985,25.418877473791923,3.4044275195643263,28.53632974846597,25.418877473791902,3.404427519564318,29.81858588397393,27.98611023625938,0.07919623196231229,29.81858588397396,27.98611023625926,0.07919623196229905,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.02729891492783398,656.599382610062,562.3011818225739,105.8517671613233,47.82390363395252,11.474066061300695,43.66115479992686,48.3500338594422,86.6943809895739,29.466131098607907,17.934837360930228,11.224855098720065,29.466131098607917,17.9348373609302,11.224855098720061,56.594940775394114,30.061855434427418,12.452768358515895,56.59494077539412,30.06185543442737,12.45276835851589
58,0:58:00,60,10.761227552263948,26.879472914931004,22.15437652008217,12.129799638662329,7.644406541834906,27.653922725066202,9.602952268477603,7.8974323746987665,-1.500999513498868,9.602952268477608,7.897432374698731,-1.5009995134988758,7.875673337305347,6.40558645800267,-3.3736907976140755,7.875673337305363,6.4055864580026025,-3.373690797614088,36.160968985451994,36.14064146078098,35.81915683098514,36.27061222623484,36.38417052984274,28.501750683246954,25.348728173838374,3.3310401504538616,28.501750683246946,25.34872817383836,3.331040150453854,29.755731132778507,27.887133911587213,-0.055484611092114916,29.755731132778543,27.8871339115871,-0.055484611092128405,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.027401230986219383,658.8151169806785,564.8786236299089,106.33696402535546,47.832540671386454,11.473632429150676,43.65547287254369,48.346152700508725,86.68765075843123,29.44319042427036,17.906743524706727,11.193163761947876,29.443190424270366,17.906743524706705,11.193163761947874,56.52177600789383,30.002546780415667,12.385312896514112,56.52177600789385,30.002546780415607,12.385312896514108
59,0:59:00,60,10.726211366642062,26.88801062429561,22.152628659969963,12.125344055792542,7.641966365293025,27.650230326069348,9.576929334726424,7.846058782773408,-1.566623827342867,9.57692933472643,7.846058782773372,-1.5666238273428748,7.832295792552866,6.340727491628496,-3.4952796351426487,7.832295792552885,6.340727491628428,-3.495279635142659,36.15716870108192,36.13877499028514,35.815844243605746,36.26821603530231,36.378762808141374,28.468836044400845,25.281159464302668,3.2621983195862665,28.46883604440084,25.28115946430264,3.2621983195862594,29.69448490842288,27.789911328027284,-0.1837236745472345,29.69448490842291,27.78991132802717,-0.1837236745472476,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.027500835967948743,660.9706949135189,567.386080310536,106.80898636730493,47.8407879936739,11.473206726607009,43.65017853297661,48.34253471965022,86.68124600327226,29.421327155022635,17.87965725296872,11.163403274991632,29.421327155022638,17.879657252968695,11.163403274991628,56.450489941607195,29.944281845013236,12.321055419849904,56.45048994160723,29.944281845013172,12.321055419849896
60,1:00:00,60,10.692433836988327,26.896173720542684,22.15091329903716,12.121170865059813,7.639675256898294,27.64670364212624,9.552139945650095,7.796544630702611,-1.6282103373193508,9.552139945650099,7.796544630702581,-1.6282103373193584,7.790029531915625,6.277009041381911,-3.6110726696897344,7.790029531915645,6.277009041381841,-3.611072669689744,36.15345741906346,36.13693772376981,35.812610684473064,36.26586693842079,36.373504837600684,28.437514666758602,25.216091163613267,3.1976474949303793,28.437514666758606,25.216091163613232,3.1976474949303726,29.63480879449615,27.694417651889854,-0.3058049677584846,29.634808794496177,27.69441765188974,-0.30580496775849736,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.02759780602723719,663.0678949419414,569.825621488283,107.26822378859282,47.84866861778316,11.472788873017713,43.6452324905058,48.33914974247726,86.67513967989983,29.400496007359656,17.853548215855238,11.135465934858944,29.40049600735966,17.85354821585522,11.135465934858939,56.38103465080324,29.887044411611488,12.2598556391987,56.381034650803265,29.887044411611424,12.259855639198694
61,1:01:00,60,13.453490119549096,29.158244637727083,24.957674901087678,14.253875664380491,10.474585369516076,28.88333437384172,13.346926855034942,11.473639991891437,1.174866378261647,13.346926855034951,11.47363999189141,1.1748663782616402,10.851235452148916,9.406107431658281,-1.1845806964499266,10.851235452148936,9.40610743165821,-1.1845806964499372,36.16107250229696,36.18850149750876,35.88139653454156,36.27978670361535,36.370818552752,28.475886536963586,25.22007779722122,3.7437947873357227,28.475886536963593,25.220077797221183,3.7437947873357156,29.60649835489357,27.63114494019833,0.1612894010623009,29.606498354893592,27.63114494019821,0.16128940106228834,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.026180627814002273,665.108415609911,572.1992236835446,67.00888643582138,7.034755352621249,0.7103605856203021,-8.011001504322433,-15.90844637604651,13.810562505438543,-7.698035407429063,-5.799939776572237,-8.944606622912946,-7.698035407429057,-5.799939776572251,-8.944606622912948,-18.452460132281907,-11.596996511774032,-11.688479611232347,-18.45246013228187,-11.596996511774092,-11.688479611232353
